order_date,order_id,fk_buyer_id,fk_depot_id,sales_order_status,creation_time,,,,,,,
28-Jul-21,133743,48964,9,Rejected,49:14.0,,,,,,,
28-Jul-21,132492,113224,8,Rejected,49:24.0,,,,,,,
28-Jul-21,134535,57508,1,Shipped,49:44.0,,,,,,,
28-Jul-21,123579,49952,8,Shipped,50:03.0,,,,,,,
28-Jul-21,297057,25932,1,Shipped,50:04.0,,,,,,,
28-Jul-21,125469,29292,5,Rejected,50:16.0,,,,,,,
28-Jul-21,123135,92100,9,Rejected,50:27.0,,,,,,,
28-Jul-21,124356,94468,4,Shipped,50:27.0,,,,,,,
28-Jul-21,130824,61960,9,Shipped,50:35.0,,,,,,,
28-Jul-21,125151,35676,1,Rejected,50:40.0,,,,,,,
28-Jul-21,138105,89308,7,Shipped,50:50.0,,,,,,,
28-Jul-21,297666,28424,1,Shipped,51:20.0,,,,,,,
28-Jul-21,133626,86256,1,Rejected,51:27.0,,,,,,,
28-Jul-21,126600,82296,2,Shipped,51:34.0,,,,,,,
28-Jul-21,132351,103880,1,Rejected,51:42.0,,,,,,,
28-Jul-21,127821,108936,9,Rejected,51:45.0,,,,,,,
28-Jul-21,298320,194096,2,Rejected,51:54.0,,,,,,,
28-Jul-21,127386,108568,2,Rejected,52:04.0,,,,,,,
28-Jul-21,129429,110484,3,Rejected,52:16.0,,,,,,,
28-Jul-21,131589,74980,5,Rejected,52:27.0,,,,,,,
28-Jul-21,121191,101508,1,Rejected,52:29.0,,,,,,,
28-Jul-21,138387,45936,9,Shipped,52:40.0,,,,,,,
28-Jul-21,132891,80516,3,Rejected,52:44.0,,,,,,,
28-Jul-21,134478,55212,1,Rejected,52:45.0,,,,,,,
28-Jul-21,136614,57764,5,Shipped,52:46.0,,,,,,,
28-Jul-21,134739,21844,1,Shipped,53:19.0,,,,,,,
28-Jul-21,135729,28728,1,Shipped,53:44.0,,,,,,,
28-Jul-21,131073,72132,2,Shipped,53:56.0,,,,,,,
28-Jul-21,136251,54812,3,Rejected,54:09.0,,,,,,,
28-Jul-21,120837,94828,9,Rejected,54:32.0,,,,,,,
28-Jul-21,298074,220176,5,Rejected,54:40.0,,,,,,,
28-Jul-21,131076,108752,1,Shipped,54:51.0,,,,,,,
28-Jul-21,126603,25756,1,Rejected,55:09.0,,,,,,,
28-Jul-21,137832,117448,8,Shipped,56:25.0,,,,,,,
28-Jul-21,123237,36232,1,Rejected,57:01.0,,,,,,,
28-Jul-21,126384,107556,1,Rejected,57:11.0,,,,,,,
28-Jul-21,131214,48176,9,Shipped,57:46.0,,,,,,,
28-Jul-21,125544,57440,5,Shipped,57:47.0,,,,,,,
28-Jul-21,122202,91916,3,Rejected,58:54.0,,,,,,,
28-Jul-21,125163,77900,2,Rejected,59:08.0,,,,,,,
28-Jul-21,124431,47312,2,Shipped,59:34.0,,,,,,,
28-Jul-21,125274,74092,8,Rejected,59:36.0,,,,,,,
29-Jul-21,137427,46576,5,Shipped,00:02.0,,,,,,,
29-Jul-21,121020,1600,1,Shipped,00:09.0,,,,,,,
29-Jul-21,120780,86416,7,Shipped,00:28.0,,,,,,,
29-Jul-21,120309,32352,1,Rejected,00:31.0,,,,,,,
29-Jul-21,126984,80840,2,Shipped,00:34.0,,,,,,,
29-Jul-21,133680,76784,2,Rejected,00:46.0,,,,,,,
29-Jul-21,130431,20684,1,Rejected,00:48.0,,,,,,,
29-Jul-21,134487,115016,2,Shipped,01:04.0,,,,,,,
29-Jul-21,130512,110368,1,Rejected,01:25.0,,,,,,,
29-Jul-21,131310,20036,1,Shipped,01:52.0,,,,,,,
29-Jul-21,121488,32884,5,Rejected,01:58.0,,,,,,,
29-Jul-21,123222,58352,9,Rejected,01:58.0,,,,,,,
29-Jul-21,129750,74960,4,Rejected,02:02.0,,,,,,,
29-Jul-21,130722,69052,2,Rejected,02:04.0,,,,,,,
29-Jul-21,127467,54208,9,Rejected,02:20.0,,,,,,,
29-Jul-21,134433,114356,2,Rejected,02:31.0,,,,,,,
29-Jul-21,121986,30796,1,Rejected,02:34.0,,,,,,,
29-Jul-21,131769,24968,1,Shipped,02:44.0,,,,,,,
29-Jul-21,297606,144328,5,Shipped,03:00.0,,,,,,,
29-Jul-21,126558,107172,1,Rejected,03:07.0,,,,,,,
29-Jul-21,135594,91152,1,Shipped,03:14.0,,,,,,,
29-Jul-21,135540,54948,1,Rejected,03:16.0,,,,,,,
29-Jul-21,128574,73072,1,Rejected,03:29.0,,,,,,,
29-Jul-21,123144,49656,5,Shipped,04:16.0,,,,,,,
29-Jul-21,131721,44260,8,Shipped,04:33.0,,,,,,,
29-Jul-21,138111,25420,1,Rejected,04:37.0,,,,,,,
29-Jul-21,134556,51828,9,Shipped,04:56.0,,,,,,,
29-Jul-21,126876,30856,1,Shipped,05:40.0,,,,,,,
29-Jul-21,122232,60552,2,Shipped,07:20.0,,,,,,,
29-Jul-21,124881,99020,9,Shipped,07:22.0,,,,,,,
29-Jul-21,135600,52348,8,Rejected,07:23.0,,,,,,,
29-Jul-21,120537,96808,4,Rejected,07:24.0,,,,,,,
29-Jul-21,137898,55284,8,Shipped,07:30.0,,,,,,,
29-Jul-21,125553,44064,1,Rejected,07:36.0,,,,,,,
29-Jul-21,126291,72572,3,Rejected,08:13.0,,,,,,,
29-Jul-21,126318,71544,3,Rejected,08:36.0,,,,,,,
29-Jul-21,120792,100632,3,Rejected,08:45.0,,,,,,,
29-Jul-21,135699,85868,9,Rejected,09:26.0,,,,,,,
29-Jul-21,129519,42036,1,Rejected,09:34.0,,,,,,,
29-Jul-21,132003,20436,1,Rejected,10:14.0,,,,,,,
29-Jul-21,128919,110060,3,Rejected,10:58.0,,,,,,,
29-Jul-21,123906,55308,1,Shipped,10:59.0,,,,,,,
29-Jul-21,134811,43256,1,Rejected,11:01.0,,,,,,,
29-Jul-21,131922,19684,1,Shipped,11:34.0,,,,,,,
29-Jul-21,121899,100408,3,Rejected,11:43.0,,,,,,,
29-Jul-21,134967,82844,9,Shipped,11:47.0,,,,,,,
29-Jul-21,136752,25420,1,Shipped,11:59.0,,,,,,,
29-Jul-21,123213,1016,1,Shipped,12:03.0,,,,,,,
29-Jul-21,135609,38752,1,Shipped,12:56.0,,,,,,,
29-Jul-21,125664,30500,1,Rejected,13:02.0,,,,,,,
29-Jul-21,122313,77560,9,Shipped,13:03.0,,,,,,,
29-Jul-21,135447,47520,8,Shipped,13:18.0,,,,,,,
29-Jul-21,135318,65612,8,Shipped,14:00.0,,,,,,,
29-Jul-21,123051,22536,1,Shipped,14:06.0,,,,,,,
29-Jul-21,125769,78588,4,Shipped,14:48.0,,,,,,,
29-Jul-21,123417,42860,1,Rejected,14:52.0,,,,,,,
29-Jul-21,127323,105752,2,Rejected,15:23.0,,,,,,,
29-Jul-21,297129,98152,1,Shipped,15:28.0,,,,,,,
29-Jul-21,120342,100616,2,Rejected,15:43.0,,,,,,,
29-Jul-21,136161,79532,2,Rejected,16:06.0,,,,,,,
29-Jul-21,136650,116816,9,Shipped,16:09.0,,,,,,,
29-Jul-21,136293,77732,4,Rejected,16:26.0,,,,,,,
29-Jul-21,123306,76408,3,Rejected,16:29.0,,,,,,,
29-Jul-21,135141,62640,8,Rejected,16:57.0,,,,,,,
29-Jul-21,127899,61376,5,Shipped,17:07.0,,,,,,,
29-Jul-21,123216,71116,9,Shipped,17:27.0,,,,,,,
29-Jul-21,136341,79652,8,Rejected,17:30.0,,,,,,,
29-Jul-21,136767,49168,1,Rejected,19:56.0,,,,,,,
29-Jul-21,297408,163644,1,Rejected,20:00.0,,,,,,,
29-Jul-21,119970,92988,9,Rejected,20:07.0,,,,,,,
29-Jul-21,296766,158876,4,Shipped,20:07.0,,,,,,,
29-Jul-21,125370,91800,1,Rejected,20:34.0,,,,,,,
29-Jul-21,297561,30960,1,Rejected,20:52.0,,,,,,,
29-Jul-21,136491,79652,8,Rejected,20:55.0,,,,,,,
29-Jul-21,124902,78200,8,Shipped,21:11.0,,,,,,,
29-Jul-21,136836,116952,5,Rejected,21:19.0,,,,,,,
29-Jul-21,130641,111652,2,Rejected,21:21.0,,,,,,,
29-Jul-21,126372,18572,1,Rejected,21:31.0,,,,,,,
29-Jul-21,122484,41216,8,Shipped,21:32.0,,,,,,,
29-Jul-21,126297,43120,5,Rejected,21:51.0,,,,,,,
29-Jul-21,120027,18632,1,Rejected,22:43.0,,,,,,,
29-Jul-21,134409,47736,1,Shipped,22:54.0,,,,,,,
29-Jul-21,122649,84612,8,Rejected,23:00.0,,,,,,,
29-Jul-21,133155,95256,9,Shipped,23:10.0,,,,,,,
29-Jul-21,135804,57908,1,Rejected,23:42.0,,,,,,,
29-Jul-21,120864,71800,1,Rejected,23:46.0,,,,,,,
29-Jul-21,123063,54824,8,Rejected,23:57.0,,,,,,,
29-Jul-21,136656,102504,2,Shipped,24:08.0,,,,,,,
29-Jul-21,122958,2828,1,Rejected,24:22.0,,,,,,,
29-Jul-21,123066,104080,2,Rejected,25:03.0,,,,,,,
29-Jul-21,127128,108344,8,Rejected,25:09.0,,,,,,,
29-Jul-21,297720,112644,2,Shipped,25:24.0,,,,,,,
29-Jul-21,133341,61136,1,Rejected,25:28.0,,,,,,,
29-Jul-21,122355,26228,1,Rejected,25:53.0,,,,,,,
29-Jul-21,298191,215900,1,Rejected,26:42.0,,,,,,,
29-Jul-21,126150,107276,1,Rejected,28:40.0,,,,,,,
29-Jul-21,298140,47124,9,Rejected,28:56.0,,,,,,,
29-Jul-21,121602,71804,1,Rejected,29:05.0,,,,,,,
29-Jul-21,135108,38440,1,Rejected,29:07.0,,,,,,,
29-Jul-21,130884,70540,4,Rejected,29:09.0,,,,,,,
29-Jul-21,133878,114412,8,Shipped,29:30.0,,,,,,,
29-Jul-21,131937,87992,8,Shipped,30:00.0,,,,,,,
29-Jul-21,124197,86416,7,Rejected,30:34.0,,,,,,,
29-Jul-21,127626,97920,9,Rejected,31:20.0,,,,,,,
29-Jul-21,122970,18652,1,Rejected,31:42.0,,,,,,,
29-Jul-21,123930,41840,8,Rejected,32:03.0,,,,,,,
29-Jul-21,123525,104624,2,Rejected,32:12.0,,,,,,,
29-Jul-21,297252,130668,11,Rejected,32:21.0,,,,,,,
29-Jul-21,124653,87744,3,Rejected,32:56.0,,,,,,,
29-Jul-21,123219,43844,9,Rejected,33:07.0,,,,,,,
29-Jul-21,128871,57952,5,Rejected,33:35.0,,,,,,,
29-Jul-21,127983,100036,9,Rejected,33:39.0,,,,,,,
29-Jul-21,132879,31812,5,Shipped,33:42.0,,,,,,,
29-Jul-21,119982,86236,3,Rejected,33:57.0,,,,,,,
29-Jul-21,130968,80068,3,Shipped,33:58.0,,,,,,,
29-Jul-21,122772,77732,4,Rejected,34:11.0,,,,,,,
29-Jul-21,137805,117080,9,Rejected,34:37.0,,,,,,,
29-Jul-21,134715,28656,1,Shipped,34:45.0,,,,,,,
29-Jul-21,130629,86988,1,Rejected,35:02.0,,,,,,,
29-Jul-21,120351,79652,8,Rejected,35:12.0,,,,,,,
29-Jul-21,127560,79516,1,Shipped,35:27.0,,,,,,,
29-Jul-21,122982,85712,5,Rejected,35:35.0,,,,,,,
29-Jul-21,125691,23328,1,Rejected,35:38.0,,,,,,,
29-Jul-21,122568,47444,8,Rejected,35:59.0,,,,,,,
29-Jul-21,119988,90308,1,Shipped,36:10.0,,,,,,,
29-Jul-21,135405,101064,9,Rejected,36:33.0,,,,,,,
29-Jul-21,132660,54520,8,Rejected,36:35.0,,,,,,,
29-Jul-21,125694,23328,1,Rejected,36:39.0,,,,,,,
29-Jul-21,134259,114464,8,Rejected,36:41.0,,,,,,,
29-Jul-21,128211,39748,1,Rejected,36:48.0,,,,,,,
29-Jul-21,136551,65552,1,Shipped,37:15.0,,,,,,,
29-Jul-21,120612,100848,2,Shipped,37:21.0,,,,,,,
29-Jul-21,125901,37536,1,Rejected,37:47.0,,,,,,,
29-Jul-21,128886,13156,2,Shipped,38:00.0,,,,,,,
29-Jul-21,122781,103480,9,Rejected,38:07.0,,,,,,,
29-Jul-21,121755,102376,1,Rejected,38:13.0,,,,,,,
29-Jul-21,129927,84492,7,Rejected,38:51.0,,,,,,,
29-Jul-21,121716,64276,8,Rejected,39:10.0,,,,,,,
29-Jul-21,120567,40988,1,Rejected,39:15.0,,,,,,,
29-Jul-21,133782,49076,8,Shipped,39:39.0,,,,,,,
29-Jul-21,297042,204808,10,Shipped,39:41.0,,,,,,,
29-Jul-21,136188,114576,3,Rejected,40:44.0,,,,,,,
29-Jul-21,132393,96112,9,Rejected,41:11.0,,,,,,,
29-Jul-21,138195,114112,3,Shipped,41:13.0,,,,,,,
29-Jul-21,126525,65488,1,Rejected,41:20.0,,,,,,,
29-Jul-21,132159,112320,2,Shipped,41:26.0,,,,,,,
29-Jul-21,135822,18940,1,Rejected,41:30.0,,,,,,,
29-Jul-21,298173,220180,9,Rejected,41:31.0,,,,,,,
29-Jul-21,120831,101100,9,Rejected,41:45.0,,,,,,,
29-Jul-21,126111,107052,1,Rejected,42:14.0,,,,,,,
29-Jul-21,297657,188116,1,Shipped,42:43.0,,,,,,,
29-Jul-21,136446,94300,1,Rejected,42:47.0,,,,,,,
29-Jul-21,130188,60944,1,Shipped,43:03.0,,,,,,,
29-Jul-21,125349,83420,2,Rejected,43:18.0,,,,,,,
29-Jul-21,121839,43888,9,Rejected,43:28.0,,,,,,,
29-Jul-21,121722,83968,9,Shipped,43:58.0,,,,,,,
29-Jul-21,124938,104484,3,Rejected,44:06.0,,,,,,,
29-Jul-21,297912,187352,5,Rejected,44:09.0,,,,,,,
29-Jul-21,123444,78588,4,Rejected,44:14.0,,,,,,,
29-Jul-21,137322,42332,1,Shipped,44:15.0,,,,,,,
29-Jul-21,137097,116480,9,Rejected,44:33.0,,,,,,,
29-Jul-21,127224,35268,1,Rejected,44:41.0,,,,,,,
29-Jul-21,297786,173240,9,Shipped,44:53.0,,,,,,,
29-Jul-21,129498,57024,7,Shipped,44:59.0,,,,,,,
29-Jul-21,123789,44520,9,Rejected,45:02.0,,,,,,,
29-Jul-21,137472,28140,5,Shipped,45:02.0,,,,,,,
29-Jul-21,131298,74544,2,Shipped,45:06.0,,,,,,,
29-Jul-21,127515,104520,9,Rejected,45:14.0,,,,,,,
29-Jul-21,123006,94968,3,Rejected,45:31.0,,,,,,,
29-Jul-21,135999,56924,8,Rejected,45:39.0,,,,,,,
29-Jul-21,121011,101308,9,Rejected,45:44.0,,,,,,,
29-Jul-21,136395,78016,1,Rejected,45:56.0,,,,,,,
29-Jul-21,136461,116700,9,Rejected,45:56.0,,,,,,,
29-Jul-21,132567,66716,3,Rejected,46:42.0,,,,,,,
29-Jul-21,127146,104736,9,Shipped,47:10.0,,,,,,,
29-Jul-21,137409,89800,3,Shipped,47:12.0,,,,,,,
29-Jul-21,138207,26276,1,Shipped,47:27.0,,,,,,,
29-Jul-21,133965,59064,5,Rejected,48:11.0,,,,,,,
29-Jul-21,123099,25268,1,Rejected,48:17.0,,,,,,,
29-Jul-21,130032,1392,1,Shipped,48:17.0,,,,,,,
29-Jul-21,297333,198036,9,Rejected,48:20.0,,,,,,,
29-Jul-21,132408,1480,1,Shipped,48:23.0,,,,,,,
29-Jul-21,126066,107124,9,Rejected,48:40.0,,,,,,,
29-Jul-21,135171,52080,9,Rejected,48:54.0,,,,,,,
29-Jul-21,297747,28200,5,Shipped,48:57.0,,,,,,,
29-Jul-21,132888,26760,4,Rejected,49:37.0,,,,,,,
29-Jul-21,124227,96032,8,Shipped,49:40.0,,,,,,,
29-Jul-21,137337,35416,1,Shipped,49:40.0,,,,,,,
29-Jul-21,128481,109604,4,Rejected,49:45.0,,,,,,,
29-Jul-21,298437,90268,2,Shipped,49:47.0,,,,,,,
29-Jul-21,133494,84852,9,Rejected,49:56.0,,,,,,,
29-Jul-21,137739,73072,1,Rejected,49:56.0,,,,,,,
29-Jul-21,128721,62644,8,Shipped,50:16.0,,,,,,,
29-Jul-21,137874,20936,1,Rejected,50:18.0,,,,,,,
29-Jul-21,130041,108468,9,Shipped,50:21.0,,,,,,,
29-Jul-21,131583,82140,3,Rejected,50:31.0,,,,,,,
29-Jul-21,122340,41840,8,Rejected,50:43.0,,,,,,,
29-Jul-21,297537,51576,8,Shipped,50:59.0,,,,,,,
29-Jul-21,125814,47312,2,Shipped,51:50.0,,,,,,,
29-Jul-21,127248,39876,1,Rejected,51:52.0,,,,,,,
29-Jul-21,297672,88788,2,Rejected,51:56.0,,,,,,,
29-Jul-21,134136,28200,5,Rejected,51:59.0,,,,,,,
29-Jul-21,124998,90720,9,Rejected,52:06.0,,,,,,,
29-Jul-21,131904,97920,9,Shipped,52:41.0,,,,,,,
29-Jul-21,120975,101100,9,Rejected,53:04.0,,,,,,,
29-Jul-21,125910,36232,1,Rejected,53:09.0,,,,,,,
29-Jul-21,134139,996,1,Rejected,53:34.0,,,,,,,
29-Jul-21,122802,95544,1,Rejected,53:42.0,,,,,,,
29-Jul-21,133899,47648,8,Rejected,53:50.0,,,,,,,
29-Jul-21,297540,57952,5,Shipped,54:15.0,,,,,,,
29-Jul-21,126543,41004,1,Shipped,54:17.0,,,,,,,
29-Jul-21,121392,77336,2,Rejected,54:47.0,,,,,,,
29-Jul-21,129828,32700,5,Rejected,54:56.0,,,,,,,
29-Jul-21,298083,219380,9,Rejected,55:44.0,,,,,,,
29-Jul-21,138276,57508,1,Shipped,55:50.0,,,,,,,
29-Jul-21,130050,111164,4,Rejected,55:51.0,,,,,,,
29-Jul-21,121074,79536,2,Rejected,56:03.0,,,,,,,
29-Jul-21,121119,57612,8,Rejected,56:06.0,,,,,,,
29-Jul-21,133374,70540,4,Shipped,56:51.0,,,,,,,
29-Jul-21,298254,218388,9,Rejected,57:08.0,,,,,,,
29-Jul-21,125541,57440,5,Rejected,57:13.0,,,,,,,
29-Jul-21,135879,105556,2,Rejected,57:22.0,,,,,,,
29-Jul-21,125058,62728,8,Rejected,58:16.0,,,,,,,
29-Jul-21,129912,39464,5,Rejected,58:22.0,,,,,,,
29-Jul-21,137985,38752,1,Shipped,58:49.0,,,,,,,
29-Jul-21,129933,46944,8,Rejected,59:02.0,,,,,,,
29-Jul-21,121194,94548,9,Rejected,59:20.0,,,,,,,
30-Jul-21,133380,85260,9,Rejected,00:40.0,,,,,,,
30-Jul-21,134292,97984,5,Shipped,01:38.0,,,,,,,
30-Jul-21,121023,59408,8,Rejected,01:50.0,,,,,,,
30-Jul-21,133920,47648,8,Shipped,02:01.0,,,,,,,
30-Jul-21,136269,53788,1,Rejected,02:34.0,,,,,,,
30-Jul-21,134070,108756,5,Shipped,02:39.0,,,,,,,
30-Jul-21,135954,52080,9,Shipped,03:04.0,,,,,,,
30-Jul-21,126399,107568,1,Rejected,03:29.0,,,,,,,
30-Jul-21,120324,59792,8,Rejected,03:34.0,,,,,,,
30-Jul-21,130059,86924,2,Shipped,03:42.0,,,,,,,
30-Jul-21,135426,101064,9,Rejected,04:25.0,,,,,,,
30-Jul-21,123816,104736,9,Rejected,04:45.0,,,,,,,
30-Jul-21,137055,18760,1,Rejected,04:47.0,,,,,,,
30-Jul-21,137196,52420,8,Shipped,04:49.0,,,,,,,
30-Jul-21,129081,46060,1,Rejected,05:00.0,,,,,,,
30-Jul-21,135117,115496,1,Rejected,05:48.0,,,,,,,
30-Jul-21,120984,84000,9,Rejected,05:52.0,,,,,,,
30-Jul-21,125352,106392,1,Rejected,06:00.0,,,,,,,
30-Jul-21,129084,109588,9,Shipped,06:02.0,,,,,,,
30-Jul-21,130062,108752,1,Shipped,06:24.0,,,,,,,
30-Jul-21,133263,52300,8,Rejected,06:28.0,,,,,,,
30-Jul-21,129612,38440,1,Rejected,07:01.0,,,,,,,
30-Jul-21,122856,95544,1,Rejected,07:08.0,,,,,,,
30-Jul-21,134850,63856,4,Rejected,07:15.0,,,,,,,
30-Jul-21,133452,113844,9,Shipped,07:34.0,,,,,,,
30-Jul-21,135549,43224,1,Shipped,08:15.0,,,,,,,
30-Jul-21,133038,34748,5,Shipped,08:24.0,,,,,,,
30-Jul-21,133317,27036,1,Rejected,08:32.0,,,,,,,
30-Jul-21,133863,68716,3,Shipped,08:50.0,,,,,,,
30-Jul-21,121200,100696,9,Shipped,08:59.0,,,,,,,
30-Jul-21,136419,68884,8,Rejected,09:22.0,,,,,,,
30-Jul-21,138300,52032,8,Rejected,09:28.0,,,,,,,
30-Jul-21,297483,131264,10,Rejected,09:28.0,,,,,,,
30-Jul-21,129801,53188,9,Shipped,09:39.0,,,,,,,
30-Jul-21,123825,75204,4,Shipped,10:06.0,,,,,,,
30-Jul-21,125406,104348,3,Rejected,10:15.0,,,,,,,
30-Jul-21,137508,34624,1,Shipped,10:19.0,,,,,,,
30-Jul-21,121896,51596,9,Shipped,10:28.0,,,,,,,
30-Jul-21,131607,30784,5,Rejected,10:41.0,,,,,,,
30-Jul-21,125958,78104,7,Shipped,11:05.0,,,,,,,
30-Jul-21,130860,52264,8,Shipped,11:12.0,,,,,,,
30-Jul-21,126816,94168,3,Shipped,11:15.0,,,,,,,
30-Jul-21,135837,29560,1,Shipped,11:27.0,,,,,,,
30-Jul-21,135960,100356,1,Shipped,11:39.0,,,,,,,
30-Jul-21,134310,85068,8,Shipped,11:40.0,,,,,,,
30-Jul-21,120291,65144,1,Rejected,12:01.0,,,,,,,
30-Jul-21,298344,66172,3,Rejected,12:08.0,,,,,,,
30-Jul-21,119916,76852,1,Rejected,12:10.0,,,,,,,
30-Jul-21,123123,92100,9,Shipped,12:30.0,,,,,,,
30-Jul-21,127317,55672,8,Rejected,12:34.0,,,,,,,
30-Jul-21,136284,54812,3,Rejected,12:51.0,,,,,,,
30-Jul-21,124452,30796,1,Shipped,13:26.0,,,,,,,
30-Jul-21,133464,99596,2,Shipped,13:44.0,,,,,,,
30-Jul-21,120273,54204,9,Rejected,14:16.0,,,,,,,
30-Jul-21,134676,70660,3,Rejected,14:43.0,,,,,,,
30-Jul-21,131616,30784,5,Rejected,14:53.0,,,,,,,
30-Jul-21,137025,37612,1,Rejected,14:53.0,,,,,,,
30-Jul-21,132933,58824,8,Rejected,14:59.0,,,,,,,
30-Jul-21,124455,32344,5,Rejected,15:10.0,,,,,,,
30-Jul-21,125865,33512,9,Rejected,15:12.0,,,,,,,
30-Jul-21,136647,110600,3,Rejected,15:13.0,,,,,,,
30-Jul-21,136290,35416,1,Shipped,15:33.0,,,,,,,
30-Jul-21,297405,47796,8,Shipped,15:54.0,,,,,,,
30-Jul-21,124563,49532,9,Shipped,16:03.0,,,,,,,
30-Jul-21,297495,59464,2,Shipped,16:10.0,,,,,,,
30-Jul-21,135096,55092,1,Rejected,16:17.0,,,,,,,
30-Jul-21,137760,18724,1,Shipped,16:24.0,,,,,,,
30-Jul-21,133716,88644,1,Rejected,16:33.0,,,,,,,
30-Jul-21,122586,41988,8,Shipped,16:35.0,,,,,,,
30-Jul-21,129666,48948,9,Rejected,16:41.0,,,,,,,
30-Jul-21,131730,83096,7,Rejected,16:55.0,,,,,,,
30-Jul-21,127539,29184,5,Shipped,17:09.0,,,,,,,
30-Jul-21,124746,30580,1,Rejected,17:13.0,,,,,,,
30-Jul-21,133218,56324,8,Shipped,17:39.0,,,,,,,
30-Jul-21,133758,42144,8,Pending,17:49.0,,,,,,,
30-Jul-21,130731,111932,4,Rejected,17:56.0,,,,,,,
30-Jul-21,128244,109184,1,Rejected,18:00.0,,,,,,,
30-Jul-21,125079,105240,9,Shipped,18:22.0,,,,,,,
30-Jul-21,138135,85600,8,Shipped,18:31.0,,,,,,,
30-Jul-21,136761,54624,1,Shipped,18:34.0,,,,,,,
30-Jul-21,296805,202572,9,Rejected,19:38.0,,,,,,,
30-Jul-21,137559,52408,1,Rejected,20:16.0,,,,,,,
30-Jul-21,124641,105024,1,Rejected,20:17.0,,,,,,,
30-Jul-21,133764,86836,3,Rejected,20:17.0,,,,,,,
30-Jul-21,138012,75000,5,Shipped,21:11.0,,,,,,,
30-Jul-21,124905,45804,5,Shipped,21:28.0,,,,,,,
30-Jul-21,121266,44400,9,Rejected,21:38.0,,,,,,,
30-Jul-21,136362,101908,2,Rejected,21:46.0,,,,,,,
30-Jul-21,122352,41768,1,Rejected,21:48.0,,,,,,,
30-Jul-21,130221,84492,7,Rejected,21:51.0,,,,,,,
30-Jul-21,123924,61368,9,Rejected,22:41.0,,,,,,,
30-Jul-21,126732,29204,5,Rejected,23:06.0,,,,,,,
30-Jul-21,131865,105960,8,Rejected,23:13.0,,,,,,,
30-Jul-21,130941,77916,3,Rejected,23:57.0,,,,,,,
30-Jul-21,132990,99196,1,Rejected,24:05.0,,,,,,,
30-Jul-21,121305,47256,8,Shipped,24:08.0,,,,,,,
30-Jul-21,132039,68188,5,Rejected,24:13.0,,,,,,,
30-Jul-21,128754,77548,4,Shipped,24:23.0,,,,,,,
30-Jul-21,133158,97088,3,Shipped,24:36.0,,,,,,,
30-Jul-21,133572,88920,3,Rejected,24:55.0,,,,,,,
30-Jul-21,130452,110960,1,Rejected,24:58.0,,,,,,,
30-Jul-21,297771,209388,11,Shipped,25:19.0,,,,,,,
30-Jul-21,133665,94340,8,Rejected,25:39.0,,,,,,,
30-Jul-21,126102,107172,1,Rejected,25:52.0,,,,,,,
30-Jul-21,123621,104672,2,Rejected,26:02.0,,,,,,,
30-Jul-21,135981,30500,1,Shipped,27:09.0,,,,,,,
30-Jul-21,131268,102148,8,Rejected,27:34.0,,,,,,,
30-Jul-21,129132,25756,1,Shipped,27:44.0,,,,,,,
30-Jul-21,129135,25756,1,Rejected,27:55.0,,,,,,,
30-Jul-21,123369,97616,4,Rejected,28:01.0,,,,,,,
30-Jul-21,121653,98156,2,Rejected,28:10.0,,,,,,,
30-Jul-21,298353,88556,3,Shipped,28:24.0,,,,,,,
30-Jul-21,133473,52292,8,Rejected,28:36.0,,,,,,,
30-Jul-21,129450,76180,2,Rejected,29:48.0,,,,,,,
30-Jul-21,130887,9588,1,Rejected,29:53.0,,,,,,,
30-Jul-21,296931,214356,4,Rejected,30:45.0,,,,,,,
30-Jul-21,126273,72572,3,Rejected,30:46.0,,,,,,,
30-Jul-21,122961,66172,3,Shipped,30:58.0,,,,,,,
30-Jul-21,297030,218084,10,Rejected,31:00.0,,,,,,,
30-Jul-21,136182,56736,8,Rejected,31:05.0,,,,,,,
30-Jul-21,126759,83784,8,Shipped,31:50.0,,,,,,,
30-Jul-21,130965,57084,8,Shipped,32:19.0,,,,,,,
30-Jul-21,297897,219952,3,Rejected,32:31.0,,,,,,,
30-Jul-21,130749,33992,8,Rejected,32:32.0,,,,,,,
30-Jul-21,127959,34988,5,Rejected,32:36.0,,,,,,,
30-Jul-21,128208,80888,2,Shipped,32:47.0,,,,,,,
30-Jul-21,128052,100036,9,Shipped,33:14.0,,,,,,,
30-Jul-21,131688,112500,2,Rejected,33:37.0,,,,,,,
30-Jul-21,121047,79536,2,Rejected,33:43.0,,,,,,,
30-Jul-21,136866,36140,1,Shipped,33:48.0,,,,,,,
30-Jul-21,124056,94104,3,Shipped,33:51.0,,,,,,,
30-Jul-21,132996,113528,8,Rejected,33:54.0,,,,,,,
30-Jul-21,297033,219856,3,Shipped,33:55.0,,,,,,,
30-Jul-21,121308,91916,3,Rejected,34:03.0,,,,,,,
30-Jul-21,128874,109468,3,Rejected,34:03.0,,,,,,,
30-Jul-21,134199,81860,4,Rejected,34:05.0,,,,,,,
30-Jul-21,129228,110212,1,Rejected,34:09.0,,,,,,,
30-Jul-21,126447,105276,8,Rejected,34:13.0,,,,,,,
30-Jul-21,137628,67880,3,Rejected,34:29.0,,,,,,,
30-Jul-21,132549,93540,1,Rejected,35:07.0,,,,,,,
30-Jul-21,132657,40788,1,Shipped,35:19.0,,,,,,,
