fk_order_date,order_item_id,fk_product_id,fk_order_id,ordered_quantity,order_quantity_accepted,rate
7-Jul-22,154648,10235,312750,4,0,1501
7-Jul-22,154649,10235,312750,2,0,1455
7-Jul-22,154680,8272,312822,1,0,2022
7-Jul-22,154682,8453,312825,1,0,13045
7-Jul-22,154688,12701,312840,1,0,9397
7-Jul-22,154707,8335,312879,1,1,2998
7-Jul-22,154722,7553,312909,1,0,5896
7-Jul-22,154793,10236,313059,2,2,1432
7-Jul-22,154832,11163,313125,1,1,3789
7-Jul-22,154855,12547,313176,1,0,5771
7-Jul-22,154897,3615,313266,2,0,6725
7-Jul-22,154905,3613,313281,1,0,8038
7-Jul-22,154914,11117,313296,4,4,6434
7-Jul-22,154939,8210,313356,1,1,13846
7-Jul-22,154956,8424,313389,1,0,3511
7-Jul-22,154968,11146,313419,1,0,4017
7-Jul-22,155039,9815,313581,1,0,13722
7-Jul-22,155050,11233,313605,1,1,12458
7-Jul-22,155072,11143,313656,1,0,3388
7-Jul-22,155078,12547,313671,10,10,5680
7-Jul-22,155125,8429,313785,1,0,3216
7-Jul-22,155152,3621,313845,24,24,1716
7-Jul-22,155204,8210,313965,1,0,13846
7-Jul-22,155227,8421,314010,1,0,4714
7-Jul-22,155233,7640,314016,2,2,17786
7-Jul-22,155242,8421,314040,1,0,4389
7-Jul-22,155251,8421,314052,1,1,4714
7-Jul-22,155289,8444,314142,2,0,6343
7-Jul-22,155292,10225,314151,1,0,4619
7-Jul-22,155313,8420,314202,1,1,6550
7-Jul-22,155465,12697,314532,10,0,1052
7-Jul-22,155510,8460,314634,3,3,3660
7-Jul-22,155514,1041,314637,1,1,5620
7-Jul-22,155541,8187,314670,1,0,1559
7-Jul-22,155607,8770,314778,1,0,3402
7-Jul-22,155610,10975,314787,2,0,18602
7-Jul-22,155624,8131,314820,1,0,8599
7-Jul-22,155688,11162,314928,1,1,3377
7-Jul-22,155695,8428,314943,80,80,1654
7-Jul-22,155708,10975,314973,1,1,17039
7-Jul-22,155715,11123,314985,1,1,7223
7-Jul-22,155722,8425,314997,3,3,5076
7-Jul-22,155791,12547,315132,1,0,11178
7-Jul-22,155813,10975,315156,2,2,18602
7-Jul-22,155855,10235,315237,3,0,1501
7-Jul-22,156006,1038,315600,1,0,8445
7-Jul-22,156007,1038,315600,2,0,8309
7-Jul-22,156084,14454,315750,1,1,23059
7-Jul-22,156085,9171,315753,1,1,6470
7-Jul-22,156173,8425,315945,1,1,5076
7-Jul-22,156255,7860,316122,2,2,2748
7-Jul-22,156328,8421,316275,1,0,4714
7-Jul-22,156360,8444,316341,1,1,6343
7-Jul-22,156430,12547,316464,3,3,5730
7-Jul-22,156434,1043,316476,1,0,22849
7-Jul-22,156452,2862,316515,5,0,4021
7-Jul-22,156458,13501,316533,1,1,11832
7-Jul-22,156486,10235,316599,3,3,1501
7-Jul-22,156495,10975,316617,1,1,5816
7-Jul-22,156569,8452,316806,1,0,9669
7-Jul-22,156591,2862,316845,2,2,4021
7-Jul-22,156608,3610,316884,1,0,13268
7-Jul-22,156611,10204,316890,2,2,4089
7-Jul-22,156619,3279,316911,1,0,8814.94
7-Jul-22,156626,10245,316929,1,1,10506
7-Jul-22,156681,12701,317013,1,1,9542
7-Jul-22,156689,14364,317031,5,5,3453
7-Jul-22,156714,1041,317079,5,5,5425
7-Jul-22,156752,10224,317145,1,0,4619
7-Jul-22,156757,11138,317160,1,0,66851
7-Jul-22,156759,12547,317166,4,4,5730
7-Jul-22,156785,7529,317223,1,1,6588
7-Jul-22,156814,12994,317289,2,2,4697
7-Jul-22,156837,10975,317346,1,1,5816
7-Jul-22,156860,12749,317406,1,1,6211
7-Jul-22,156867,12547,317427,4,0,5730
7-Jul-22,156883,12680,317460,10,0,3664
7-Jul-22,156924,7860,317550,2,2,2748
7-Jul-22,156935,8457,317574,2,0,7833
7-Jul-22,156950,12784,317598,1,0,2138
7-Jul-22,156955,1041,317607,1,1,5725
7-Jul-22,156957,1043,317610,1,1,21775
7-Jul-22,156958,7586,317613,1,0,6697
7-Jul-22,157018,1041,317748,1,1,5007
7-Jul-22,157028,11189,317769,1,0,6314
7-Jul-22,157048,7607,317817,1,1,12214
7-Jul-22,157057,8808,317838,1,0,10732
7-Jul-22,157065,7583,317850,2,0,19084
7-Jul-22,157104,7860,317943,3,3,2748
7-Jul-22,157111,8459,317958,1,0,2943
7-Jul-22,157148,8760,318042,20,20,2363
7-Jul-22,157154,12701,318051,1,0,6470
7-Jul-22,157198,10422,318132,1,1,4928
7-Jul-22,157379,12460,318504,1,0,14130
7-Jul-22,157394,10227,318540,5,0,1478
7-Jul-22,157448,8421,318663,1,0,4714
7-Jul-22,157490,8210,318771,1,1,14212
7-Jul-22,157511,10975,318813,3,0,11814
7-Jul-22,157513,7644,318819,1,1,6873
7-Jul-22,157515,1038,318825,1,1,8042
7-Jul-22,157518,3606,318834,2,2,6166
7-Jul-22,157573,1041,318942,1,0,5453
8-Jul-22,147361,11188,297606,2,2,3722
8-Jul-22,147378,3610,297654,3,0,13284
8-Jul-22,147422,11165,297723,1,1,20419
8-Jul-22,147498,8455,297873,1,1,3272
8-Jul-22,147522,7666,297930,6,0,11455
8-Jul-22,147556,8425,298014,1,0,4680
8-Jul-22,147557,8444,298014,1,0,6634
8-Jul-22,147588,8425,298080,1,0,4862
8-Jul-22,147614,1038,298134,1,1,8726
8-Jul-22,147619,3610,298146,5,0,12704
8-Jul-22,147664,12701,298236,1,0,9397
8-Jul-22,147666,10224,298239,1,0,4357
8-Jul-22,147681,8221,298275,3,0,3545
8-Jul-22,147698,13764,298311,1,0,7746
8-Jul-22,147702,10224,298317,1,0,4538.14
8-Jul-22,147746,10975,298413,1,0,14211
8-Jul-22,147751,9916,298425,2,2,3650
8-Jul-22,147756,9915,298437,4,4,3599
8-Jul-22,147765,1041,298458,3,3,5509
8-Jul-22,147779,9899,298491,1,0,2191
8-Jul-22,147788,9915,298497,1,1,3599
8-Jul-22,147792,3279,298506,1,1,9724
8-Jul-22,147807,11146,298548,1,1,4017
8-Jul-22,147835,8425,298590,1,0,4930
8-Jul-22,147854,1041,298620,1,1,5312
8-Jul-22,147865,13764,298641,1,0,7746
8-Jul-22,147907,11125,298719,2,2,1998
8-Jul-22,147964,10204,298806,2,2,4033
8-Jul-22,147965,10233,298809,2,2,2250
8-Jul-22,147992,12701,298869,1,0,9542
8-Jul-22,148018,8210,298920,1,1,16302
8-Jul-22,148022,13935,298923,17,0,3310
8-Jul-22,148102,10235,299079,5,0,1387
8-Jul-22,148124,13764,299124,3,0,7746
8-Jul-22,148152,12864,299175,1,0,57724
8-Jul-22,148183,2367,299247,100,0,469
8-Jul-22,148185,10235,299250,2,2,1399
8-Jul-22,148260,13764,299406,1,0,7746
8-Jul-22,148262,1041,299412,1,0,5616
8-Jul-22,148286,3605,299463,2,0,4180
8-Jul-22,148301,11143,299484,1,1,3432
8-Jul-22,148319,10235,299496,2,0,1432
8-Jul-22,148341,13682,299544,1,1,3044
8-Jul-22,148374,1041,299604,1,0,5620
8-Jul-22,148376,1041,299604,1,0,4954
8-Jul-22,148423,3284,299664,1,1,5271
8-Jul-22,148428,10236,299670,1,1,1295
8-Jul-22,148445,8714,299703,1,0,5632
8-Jul-22,148451,3269,299712,1,1,9904
8-Jul-22,148460,8208,299727,1,0,8429
8-Jul-22,148472,1043,299751,1,0,22715
8-Jul-22,148476,8444,299763,1,1,3535
8-Jul-22,148478,14309,299766,1,0,8451
8-Jul-22,148509,8221,299814,1,1,6182
8-Jul-22,148562,8219,299910,2,2,14934
8-Jul-22,148679,10224,300093,1,0,4360.17
8-Jul-22,148713,8425,300168,1,0,5400
8-Jul-22,148763,10204,300258,5,5,4024
8-Jul-22,148786,1041,300303,1,0,5334
8-Jul-22,148819,11107,300375,4,4,5725
8-Jul-22,148825,7586,300387,1,0,6800
8-Jul-22,148833,8428,300402,2,2,1793
8-Jul-22,148862,9916,300465,1,1,3650
8-Jul-22,148867,12547,300474,2,2,11087
8-Jul-22,148905,7565,300558,1,1,14014
8-Jul-22,148907,7637,300561,4,4,33157
8-Jul-22,148940,9916,300630,2,0,3372
8-Jul-22,148945,13750,300636,2,2,3878
8-Jul-22,148950,3610,300648,1,1,12768
8-Jul-22,149048,9915,300855,4,0,3599
8-Jul-22,149078,1043,300930,1,0,5854
8-Jul-22,149111,10225,301011,1,1,4197
8-Jul-22,149151,13905,301083,1,0,3167
8-Jul-22,149152,13764,301083,1,0,7746
8-Jul-22,149163,3610,301110,24,0,13268
8-Jul-22,149172,12547,301125,5,5,11087
8-Jul-22,149176,13618,301131,10,10,3251
8-Jul-22,149183,7860,301149,1,0,3315
8-Jul-22,149187,8444,301152,1,1,6034
8-Jul-22,149212,11139,301209,1,0,4671
8-Jul-22,149215,12749,301212,2,2,6211
8-Jul-22,149225,8384,301230,4,4,5727
8-Jul-22,149284,7607,301353,1,1,12541
8-Jul-22,149298,9916,301386,31,31,3372
8-Jul-22,149394,13209,301569,1,0,4288
8-Jul-22,149654,11925,302130,2,2,11814
8-Jul-22,149662,8219,302148,1,0,14934
8-Jul-22,149691,8210,302211,1,0,13366
8-Jul-22,149728,14159,302277,1,0,3233.05
8-Jul-22,149770,13699,302379,1,1,3230
8-Jul-22,149794,8444,302427,2,2,6589
8-Jul-22,149925,3610,302733,1,1,13177
8-Jul-22,149929,3279,302745,1,1,9724
8-Jul-22,149932,8482,302751,1,0,12891
8-Jul-22,150035,3610,302961,1,1,12704
8-Jul-22,150061,3610,303015,1,1,12704
8-Jul-22,150178,10239,303318,1,0,6050
8-Jul-22,150217,10235,303414,4,0,1446
8-Jul-22,150287,11233,303555,5,5,11996
8-Jul-22,150324,13524,303630,1,1,4362
8-Jul-22,150345,8221,303663,20,20,6182
8-Jul-22,150373,8444,303732,1,0,3933
8-Jul-22,150388,3610,303759,2,0,13177
8-Jul-22,150446,11165,303861,1,1,11934
8-Jul-22,150480,12455,303936,2,0,5771
8-Jul-22,150482,8219,303942,1,1,14934
8-Jul-22,150498,10975,303960,3,0,11741
8-Jul-22,150518,12652,304008,10,10,7956
8-Jul-22,150520,7607,304014,1,1,12541
8-Jul-22,150523,3610,304017,5,5,12704
8-Jul-22,150525,11136,304020,5,0,2571
8-Jul-22,150564,13745,304101,1,0,5275
8-Jul-22,150616,7607,304224,1,0,12541
8-Jul-22,150684,8770,304347,1,0,3308
8-Jul-22,150716,8767,304410,1,0,6960
8-Jul-22,150754,10218,304479,1,0,2561
8-Jul-22,150781,8428,304530,3,0,1793
8-Jul-22,150796,7640,304560,10,10,15638
8-Jul-22,150831,7583,304626,5,5,17039
8-Jul-22,150861,12749,304686,2,0,6211
8-Jul-22,150876,8219,304710,1,1,15166
8-Jul-22,151001,11143,304977,1,1,3432
8-Jul-22,151067,3615,305103,1,0,6041
8-Jul-22,151113,11140,305214,1,0,2761
8-Jul-22,151197,8210,305379,1,0,14212
8-Jul-22,151221,11107,305430,1,1,5725
8-Jul-22,151229,11731,305451,1,0,5800
8-Jul-22,151233,1805,305460,1,1,17527
8-Jul-22,151262,8424,305496,1,0,3511
8-Jul-22,151291,3610,305541,1,1,13177
8-Jul-22,151316,2367,305601,17,17,479
8-Jul-22,151347,7596,305667,1,1,4547
8-Jul-22,151379,8457,305742,1,0,7686
8-Jul-22,151400,11233,305784,1,0,12904
8-Jul-22,151418,1041,305823,1,0,5225
8-Jul-22,151423,13548,305838,1,0,4544
8-Jul-22,151429,12701,305850,25,0,9397
8-Jul-22,151449,10236,305892,2,2,1258
8-Jul-22,151477,8418,305943,1,0,4076
8-Jul-22,151539,13524,306075,3,0,4362
8-Jul-22,151571,8444,306153,4,4,6266
8-Jul-22,151574,8443,306162,2,2,6416
8-Jul-22,151577,1043,306171,1,1,22849
8-Jul-22,151615,3615,306243,5,5,6041
8-Jul-22,151683,8428,306390,5,0,1793
8-Jul-22,151697,12701,306417,10,10,6440
8-Jul-22,151750,3610,306540,1,1,13284
8-Jul-22,151752,12945,306543,4,0,3377
8-Jul-22,151873,3284,306810,5,0,5271
8-Jul-22,151895,11233,306855,1,1,12650
8-Jul-22,151910,7811,306891,1,0,3135
8-Jul-22,151997,10235,307116,1,1,1446
8-Jul-22,152001,10236,307128,5,5,1341
8-Jul-22,152014,8425,307158,1,1,5363
8-Jul-22,152056,3279,307254,1,0,9724
8-Jul-22,152129,12547,307398,2,0,5730
8-Jul-22,152141,8210,307425,1,1,13366
8-Jul-22,152155,8219,307449,1,0,14934
8-Jul-22,152260,8444,307659,12,12,6374
8-Jul-22,152287,1038,307710,1,0,8445
8-Jul-22,152308,10204,307752,10,10,4024
8-Jul-22,152373,8425,307881,1,1,5076
8-Jul-22,152419,11146,307983,1,1,9130
8-Jul-22,152438,8422,308022,1,1,4069
8-Jul-22,152448,8429,308049,2,0,2679
8-Jul-22,152476,8444,308121,1,1,6589
8-Jul-22,152523,1038,308214,2,0,8309
8-Jul-22,152533,8439,308238,5,0,1842
8-Jul-22,152540,12699,308253,5,5,4133
8-Jul-22,152577,12547,308331,2,2,5726
8-Jul-22,152592,9916,308364,1,0,3650
8-Jul-22,152616,12487,308400,4,0,4308
8-Jul-22,152623,7607,308412,1,1,13631
8-Jul-22,152637,8428,308451,3,0,1793
8-Jul-22,152643,3610,308460,1,1,8233
8-Jul-22,152662,8424,308502,1,1,3511
8-Jul-22,152676,13524,308535,2,2,4317
8-Jul-22,152740,10235,308670,2,0,1501
8-Jul-22,152773,7827,308730,2,0,6043
8-Jul-22,152788,12749,308760,5,0,6370
8-Jul-22,152857,10224,308904,2,0,4619
8-Jul-22,152909,1805,309018,1,0,17527
8-Jul-22,152951,8437,309093,1,0,2173
8-Jul-22,152997,3610,309192,1,1,8233
8-Jul-22,153017,8425,309243,1,0,5363
8-Jul-22,153028,10975,309267,1,0,17039
8-Jul-22,153047,3610,309300,2,2,8500
8-Jul-22,153066,3610,309345,1,1,8233
8-Jul-22,153197,8384,309609,2,2,5562
8-Jul-22,153201,12701,309612,1,1,6561
8-Jul-22,153271,12701,309759,2,0,9542
8-Jul-22,153287,8210,309789,1,1,13846
8-Jul-22,153336,11124,309888,1,0,903
8-Jul-22,153386,13764,310005,1,0,7746
8-Jul-22,153412,7640,310071,1,0,17786
8-Jul-22,153428,11162,310107,1,0,3465
8-Jul-22,153444,11143,310146,2,0,3432
8-Jul-22,153573,13696,310422,3,3,6032
8-Jul-22,153599,8378,310467,2,2,4141
8-Jul-22,153622,3605,310521,1,0,3762
8-Jul-22,153780,3613,310851,2,0,8110
8-Jul-22,153872,13279,311019,1,0,13576
8-Jul-22,153886,13524,311055,1,1,4430
8-Jul-22,153918,13524,311124,1,0,4430
8-Jul-22,153934,8444,311163,1,1,6782
8-Jul-22,153956,13524,311208,1,0,4317
8-Jul-22,153970,1805,311238,1,0,17527
8-Jul-22,153991,10235,311289,10,10,1455
8-Jul-22,154009,11124,311328,3,0,1028
8-Jul-22,154023,9895,311358,4,0,1128.5
8-Jul-22,154046,12469,311415,2,0,6579
8-Jul-22,154088,1038,311487,1,0,8726
8-Jul-22,154131,12701,311583,2,2,5856
8-Jul-22,154136,7653,311595,4,4,11758
8-Jul-22,154156,13745,311640,1,1,5275
8-Jul-22,154185,10236,311718,2,2,1432
8-Jul-22,154192,8439,311736,2,0,1910
8-Jul-22,154201,12652,311754,2,2,7770
8-Jul-22,154214,12701,311784,1,1,9542
8-Jul-22,154236,14469,311832,2,2,13304
8-Jul-22,154252,14407,311868,1,1,17839
8-Jul-22,154261,11233,311892,1,0,13177
8-Jul-22,154287,11233,311946,1,0,12650
8-Jul-22,154330,12677,312045,1,1,3439
8-Jul-22,154334,8461,312057,1,0,3320
8-Jul-22,154350,14374,312093,1,1,19831
8-Jul-22,154370,8384,312138,20,20,5648
8-Jul-22,154373,10236,312141,20,20,1386
8-Jul-22,154395,12652,312198,10,10,7770
8-Jul-22,154461,3615,312342,1,1,6725
8-Jul-22,154467,13682,312354,1,1,3044
8-Jul-22,154489,1041,312399,1,1,5620
8-Jul-22,154512,14309,312456,1,0,8270
8-Jul-22,154561,7640,312552,2,2,17786
8-Jul-22,154591,8796,312627,1,1,3987
8-Jul-22,154596,7607,312630,1,1,13631
8-Jul-22,154629,2862,312699,1,1,4021
8-Jul-22,154642,8421,312735,1,1,4714
8-Jul-22,154664,8439,312786,1,0,1871
8-Jul-22,154667,10213,312795,1,0,3168
8-Jul-22,154684,8751,312831,2,2,5137
8-Jul-22,154685,1041,312834,1,0,5616
8-Jul-22,154710,12701,312882,1,0,6561
8-Jul-22,154716,10235,312900,4,4,1501
8-Jul-22,154728,11165,312918,1,1,20169
8-Jul-22,154792,10227,313059,2,2,1524
8-Jul-22,154801,12912,313080,10,0,3844
8-Jul-22,154890,8210,313257,3,0,13366
8-Jul-22,155060,8760,313632,8,8,2363
8-Jul-22,155116,3592,313764,1,0,6865
8-Jul-22,155123,2358,313782,2,1,1360
8-Jul-22,155130,10975,313797,1,0,5838
8-Jul-22,155153,7640,313848,2,2,14449
8-Jul-22,155154,8219,313848,1,1,14934
8-Jul-22,155184,11107,313917,1,1,9592
8-Jul-22,155216,1038,313992,1,1,8726
8-Jul-22,155226,8421,314010,1,0,4389
8-Jul-22,155232,12502,314013,1,0,7526
8-Jul-22,155235,12999,314019,5,0,2972
8-Jul-22,155237,12502,314025,1,0,7526
8-Jul-22,155255,8421,314055,1,0,1097
8-Jul-22,155263,8424,314076,1,1,3511
8-Jul-22,155279,8425,314115,1,0,4635
8-Jul-22,155353,7637,314298,1,1,29580
8-Jul-22,155369,1043,314331,20,0,5854
8-Jul-22,155379,7640,314349,2,2,17786
8-Jul-22,155402,8714,314400,2,2,5431
8-Jul-22,155429,3613,314454,1,0,8110
8-Jul-22,155484,11121,314574,1,0,2759
8-Jul-22,155492,11146,314595,1,0,7599
8-Jul-22,155528,8177,314649,1,1,2189
8-Jul-22,155547,8424,314670,1,0,3544
8-Jul-22,155581,12784,314724,5,5,2134
8-Jul-22,155587,7860,314739,1,0,3315
8-Jul-22,155592,11121,314751,1,0,2080
8-Jul-22,155627,8422,314823,2,0,6272
8-Jul-22,155684,13902,314922,1,1,2455
8-Jul-22,155690,11121,314931,1,0,2265
8-Jul-22,155709,10975,314973,1,1,12632
8-Jul-22,155729,8425,315006,1,0,4635
8-Jul-22,155754,11146,315057,2,0,6880
8-Jul-22,155768,10204,315081,2,2,4089
8-Jul-22,155769,11104,315084,1,0,12723
8-Jul-22,155800,8210,315138,1,1,7425
8-Jul-22,155877,13905,315297,1,0,3167
8-Jul-22,155919,1805,315399,1,1,9996
8-Jul-22,155930,3613,315432,1,1,8110
8-Jul-22,155932,11124,315438,4,4,1605
8-Jul-22,155973,8384,315525,3,3,5743
8-Jul-22,155997,11275,315579,2,0,1240
8-Jul-22,156010,11142,315606,1,0,4813
8-Jul-22,156043,1038,315672,1,0,8726
8-Jul-22,156053,3611,315684,2,2,4217
8-Jul-22,156070,11233,315723,1,1,13275
8-Jul-22,156116,1043,315825,7,0,22045
8-Jul-22,156120,8444,315834,2,2,5813
8-Jul-22,156126,10235,315849,1,0,1501
8-Jul-22,156149,13749,315894,2,2,4896
8-Jul-22,156229,9916,316065,1,0,3650
8-Jul-22,156244,13618,316107,1,1,3251
8-Jul-22,156372,12547,316359,10,10,11178
8-Jul-22,156394,3279,316416,1,1,8814.94
8-Jul-22,156426,1041,316458,1,0,5090
8-Jul-22,156508,1041,316650,1,0,5707
8-Jul-22,156514,12469,316668,1,0,6579
8-Jul-22,156760,10204,317169,1,0,3635
8-Jul-22,156762,8384,317172,1,1,5581
8-Jul-22,156826,11136,317319,2,0,2571
8-Jul-22,156844,8439,317361,2,2,1876
8-Jul-22,156866,8807,317424,1,0,6749
8-Jul-22,156944,10975,317589,1,0,12632
8-Jul-22,156946,1041,317592,1,0,5620
8-Jul-22,156989,8428,317676,1,0,1793
8-Jul-22,157010,10975,317724,1,1,18402
8-Jul-22,157037,11189,317796,2,2,6314
8-Jul-22,157058,8378,317841,1,1,4141
8-Jul-22,157096,10529,317925,1,1,7441
8-Jul-22,157151,11121,318048,2,0,2382
8-Jul-22,157243,8760,318213,4,4,2363
8-Jul-22,157255,13905,318231,1,0,3094
8-Jul-22,157262,10236,318252,1,1,1432
8-Jul-22,157265,9171,318258,1,1,6510
8-Jul-22,157319,8453,318369,1,0,13045
8-Jul-22,157329,11117,318387,2,0,6543
8-Jul-22,157334,8443,318396,3,3,6530
8-Jul-22,157361,3615,318462,2,2,6043
8-Jul-22,157408,12701,318573,2,0,9542
8-Jul-22,157417,8444,318591,2,0,5907
8-Jul-22,157428,12701,318618,2,2,6470
8-Jul-22,157442,7640,318654,1,1,14449
8-Jul-22,157451,12917,318672,1,1,21619
8-Jul-22,157464,8421,318705,1,0,4444
8-Jul-22,157529,1038,318855,1,1,7906
8-Jul-22,157531,10238,318858,1,0,3372
8-Jul-22,157548,12547,318885,5,0,5680
8-Jul-22,157550,1038,318888,2,2,7679
8-Jul-22,157571,8424,318939,1,0,8421
8-Jul-22,157575,13548,318945,1,0,4544
8-Jul-22,157576,8410,318948,2,0,1055
8-Jul-22,157579,9915,318957,1,0,3620
9-Jul-22,147358,3284,297600,13,0,5271
9-Jul-22,147447,11125,297759,4,0,1858
9-Jul-22,147460,7599,297783,2,0,3568
9-Jul-22,147464,8428,297789,5,0,1599
9-Jul-22,147490,13764,297855,1,0,7746
9-Jul-22,147518,13764,297918,1,0,7746
9-Jul-22,147528,3279,297945,1,0,8814.94
9-Jul-22,147545,12803,297987,1,0,5884
9-Jul-22,147574,2367,298053,100,0,469
9-Jul-22,147597,13681,298101,1,0,2310
9-Jul-22,147608,8354,298122,1,0,7806
9-Jul-22,147613,1038,298131,1,0,8726
9-Jul-22,147660,10235,298227,1,0,1399
9-Jul-22,147706,11658,298329,1,1,1804
9-Jul-22,147723,10224,298368,2,0,4360.17
9-Jul-22,147771,10235,298473,2,2,1432
9-Jul-22,147822,10235,298572,5,5,1432
9-Jul-22,147825,12701,298578,2,0,6379
9-Jul-22,147843,11165,298599,1,0,11077
9-Jul-22,147845,8219,298605,1,0,14586
9-Jul-22,147850,11124,298611,3,0,1991
9-Jul-22,147855,8444,298620,1,1,6340
9-Jul-22,147871,9915,298647,1,1,3599
9-Jul-22,147880,12547,298656,10,10,11087
9-Jul-22,147952,1041,298791,1,0,5616
9-Jul-22,148005,1038,298893,2,0,8588
9-Jul-22,148015,10224,298914,2,0,4357
9-Jul-22,148016,11899,298914,1,0,13782
9-Jul-22,148037,11899,298947,1,0,13782
9-Jul-22,148057,10224,298977,1,1,4349
9-Jul-22,148098,10235,299073,10,10,1432
9-Jul-22,148107,8449,299094,1,1,6619
9-Jul-22,148142,3610,299160,3,3,12768
9-Jul-22,148148,8449,299172,1,0,6619
9-Jul-22,148181,11926,299241,1,1,6997
9-Jul-22,148201,11899,299280,1,1,14322
9-Jul-22,148202,13524,299283,2,0,4362
9-Jul-22,148210,11899,299301,1,0,13782
9-Jul-22,148246,1038,299382,1,0,8445
9-Jul-22,148264,12487,299412,1,0,4497
9-Jul-22,148285,11107,299460,1,0,5725
9-Jul-22,148325,8221,299508,7,0,3770
9-Jul-22,148327,7860,299514,1,0,3317
9-Jul-22,148330,9916,299520,5,0,3372
9-Jul-22,148394,11127,299610,1,1,2897
9-Jul-22,148401,14291,299616,1,0,3988
9-Jul-22,148497,1043,299787,1,0,22715
9-Jul-22,148582,8210,299940,1,1,13860
9-Jul-22,148597,9915,299970,2,2,3599
9-Jul-22,148639,8219,300042,1,1,15166
9-Jul-22,148677,2367,300087,50,0,469
9-Jul-22,148678,10235,300090,2,2,1432
9-Jul-22,148731,10235,300204,1,1,1446
9-Jul-22,148754,9915,300243,1,0,3650
9-Jul-22,148761,10245,300255,2,2,10506
9-Jul-22,148775,8425,300288,1,0,5118
9-Jul-22,148856,12701,300447,1,1,6561
9-Jul-22,148922,3606,300600,1,1,6049
9-Jul-22,148935,8425,300624,1,0,5118
9-Jul-22,148964,10236,300684,2,0,1341
9-Jul-22,148981,3610,300726,2,2,13268
9-Jul-22,149012,1041,300792,1,0,5620
9-Jul-22,149034,10235,300831,1,0,1387
9-Jul-22,149051,9895,300864,10,0,1128.5
9-Jul-22,149109,11146,301005,1,0,6880
9-Jul-22,149167,8384,301113,1,1,5727
9-Jul-22,149188,8424,301152,1,0,3511
9-Jul-22,149195,11112,301167,1,0,21934
9-Jul-22,149196,1045,301170,5,0,3668
9-Jul-22,149275,12487,301344,22,22,4220
9-Jul-22,149295,11146,301377,1,0,9196
9-Jul-22,149333,12749,301452,3,0,6211
9-Jul-22,149357,7271,301503,1,0,2566
9-Jul-22,149393,1038,301569,1,0,8309
9-Jul-22,149406,10224,301596,1,0,4357
9-Jul-22,149407,14349,301599,1,1,32992
9-Jul-22,149448,12487,301704,5,5,4308
9-Jul-22,149478,11125,301764,1,0,2236
9-Jul-22,149517,8424,301866,3,0,3511
9-Jul-22,149522,12701,301875,1,0,6379
9-Jul-22,149535,13765,301896,1,0,2633
9-Jul-22,149571,11150,301962,1,1,5729
9-Jul-22,149598,3610,302025,1,1,8500
9-Jul-22,149617,8378,302064,1,1,3938
9-Jul-22,149631,3606,302088,1,0,6049
9-Jul-22,149722,12487,302265,3,3,4308
9-Jul-22,149744,12547,302310,5,5,11087
9-Jul-22,149771,13699,302379,1,1,3290
9-Jul-22,149824,8444,302490,1,0,5813
9-Jul-22,149937,9915,302766,30,30,3650.04
9-Jul-22,149960,10975,302811,1,1,11741
9-Jul-22,149982,13764,302856,1,1,7746
9-Jul-22,149989,7640,302874,1,1,15638
9-Jul-22,150177,12652,303315,5,5,7956
9-Jul-22,150275,10235,303537,1,0,1432
9-Jul-22,150289,10235,303558,1,1,1387
9-Jul-22,150304,9778,303585,1,1,2801
9-Jul-22,150493,8439,303957,5,5,1913
9-Jul-22,150561,12487,304095,101,0,4220
9-Jul-22,150604,11926,304191,1,0,6997
9-Jul-22,150613,11106,304215,1,0,5423
9-Jul-22,150725,1041,304431,1,1,5090
9-Jul-22,150784,3302,304536,3,3,4623
9-Jul-22,150819,12701,304605,1,0,9542
9-Jul-22,150829,8444,304623,1,1,6343
9-Jul-22,150853,8221,304668,10,10,3770
9-Jul-22,150856,1041,304677,1,0,5453
9-Jul-22,150872,3279,304707,1,1,9724
9-Jul-22,150886,8420,304737,1,0,6683
9-Jul-22,150938,11233,304836,2,0,13540
9-Jul-22,150961,8208,304899,10,0,8429
9-Jul-22,150971,3615,304920,1,1,6041
9-Jul-22,150974,8242,304929,2,2,1636
9-Jul-22,150987,10236,304956,1,0,1341
9-Jul-22,151068,12749,305106,4,4,6370
9-Jul-22,151094,3610,305166,1,0,12797
9-Jul-22,151179,9915,305343,3,3,3617
9-Jul-22,151203,12652,305394,10,10,7956
9-Jul-22,151227,8424,305448,1,1,8421
9-Jul-22,151273,12652,305514,6,6,7956
9-Jul-22,151280,7640,305526,3,3,15638
9-Jul-22,151298,1043,305559,1,1,5854
9-Jul-22,151313,7640,305592,1,1,15638
9-Jul-22,151315,12912,305598,6,6,3844
9-Jul-22,151321,11233,305610,10,10,12904
9-Jul-22,151353,11189,305676,5,0,6292
9-Jul-22,151360,3615,305694,10,10,6041
9-Jul-22,151376,11899,305739,2,2,13782
9-Jul-22,151433,3610,305859,1,0,13268
9-Jul-22,151452,8171,305901,1,1,2299
9-Jul-22,151479,11233,305946,1,1,12904
9-Jul-22,151508,8210,306006,1,0,13860
9-Jul-22,151518,8444,306027,1,0,6374
9-Jul-22,151523,8457,306039,1,1,8117
9-Jul-22,151602,10236,306219,1,0,1341
9-Jul-22,151647,8219,306312,1,1,14934
9-Jul-22,151682,3615,306387,10,10,6043
9-Jul-22,151687,10975,306396,1,1,10337
